192.168.169.59:2017-03-13T16:15:05Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:15:04" [deviceTime]="Mar 13 2017 16:15:04" [msg]="Network connection detected:UtcTime: 2017-03-13 16:15:03.066ProcessGuid: {0031B1CC-B342-58C6-0000-001078DA0000}ProcessId: 776Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\SYSTEMProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 49154SourcePortName: DestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 36046DestinationPortName: "
192.168.169.59:2017-03-13T21:52:33Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 21:52:32" [deviceTime]="Mar 13 2017 21:52:32" [msg]="Network connection detected:UtcTime: 2017-03-13 21:52:31.523ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55464SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T21:56:19Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 21:56:18" [deviceTime]="Mar 13 2017 21:56:18" [msg]="Network connection detected:UtcTime: 2017-03-13 21:56:17.773ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55485SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T21:58:33Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 21:58:32" [deviceTime]="Mar 13 2017 21:58:32" [msg]="Network connection detected:UtcTime: 2017-03-13 21:58:31.617ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55496SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:02:20Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:02:19" [deviceTime]="Mar 13 2017 22:02:19" [msg]="Network connection detected:UtcTime: 2017-03-13 22:02:17.870ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55528SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:04:33Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:04:32" [deviceTime]="Mar 13 2017 22:04:32" [msg]="Network connection detected:UtcTime: 2017-03-13 22:04:31.711ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55537SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:08:20Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:08:19" [deviceTime]="Mar 13 2017 22:08:19" [msg]="Network connection detected:UtcTime: 2017-03-13 22:08:17.976ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55559SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:10:33Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:10:32" [deviceTime]="Mar 13 2017 22:10:32" [msg]="Network connection detected:UtcTime: 2017-03-13 22:10:31.790ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55570SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:14:20Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:14:19" [deviceTime]="Mar 13 2017 22:14:19" [msg]="Network connection detected:UtcTime: 2017-03-13 22:14:18.074ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55589SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:16:33Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:16:32" [deviceTime]="Mar 13 2017 22:16:32" [msg]="Network connection detected:UtcTime: 2017-03-13 22:16:31.885ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55606SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:20:20Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:20:19" [deviceTime]="Mar 13 2017 22:20:19" [msg]="Network connection detected:UtcTime: 2017-03-13 22:20:18.182ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55626SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:22:34Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:22:33" [deviceTime]="Mar 13 2017 22:22:33" [msg]="Network connection detected:UtcTime: 2017-03-13 22:22:31.995ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55632SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:26:20Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:26:19" [deviceTime]="Mar 13 2017 22:26:19" [msg]="Network connection detected:UtcTime: 2017-03-13 22:26:18.263ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55653SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:28:34Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:28:33" [deviceTime]="Mar 13 2017 22:28:33" [msg]="Network connection detected:UtcTime: 2017-03-13 22:28:32.105ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55664SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:32:20Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:32:19" [deviceTime]="Mar 13 2017 22:32:19" [msg]="Network connection detected:UtcTime: 2017-03-13 22:32:18.467ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55706SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:34:34Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:34:33" [deviceTime]="Mar 13 2017 22:34:33" [msg]="Network connection detected:UtcTime: 2017-03-13 22:34:32.170ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55717SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:38:20Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:38:19" [deviceTime]="Mar 13 2017 22:38:19" [msg]="Network connection detected:UtcTime: 2017-03-13 22:38:18.562ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55737SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:40:34Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:40:33" [deviceTime]="Mar 13 2017 22:40:33" [msg]="Network connection detected:UtcTime: 2017-03-13 22:40:32.265ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55748SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:44:20Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:44:19" [deviceTime]="Mar 13 2017 22:44:19" [msg]="Network connection detected:UtcTime: 2017-03-13 22:44:18.636ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55767SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:46:34Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:46:33" [deviceTime]="Mar 13 2017 22:46:33" [msg]="Network connection detected:UtcTime: 2017-03-13 22:46:32.372ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55776SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:50:20Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:50:19" [deviceTime]="Mar 13 2017 22:50:19" [msg]="Network connection detected:UtcTime: 2017-03-13 22:50:18.737ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55804SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T22:52:34Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 22:52:33" [deviceTime]="Mar 13 2017 22:52:33" [msg]="Network connection detected:UtcTime: 2017-03-13 22:52:32.468ProcessGuid: {0031B1CC-B653-58C6-0000-0010ECB30F00}ProcessId: 3132Image: C:\\Program Files\\AccelOps\\Server\\AoWinAgtMgr.exeUser: ORGC_DOMAIN\\AdministratorProtocol: tcpInitiated: trueSourceIsIpv6: trueSourceIp: 0:0:0:0:0:0:0:1SourceHostname: DC.OrgC_Domain.localSourcePort: 55810SourcePortName: DestinationIsIpv6: trueDestinationIp: 0:0:0:0:0:0:0:1DestinationHostname: DC.OrgC_Domain.localDestinationPort: 443DestinationPortName: https"
